DialogID,NpcID,SkinID,AnimType,FacialType,DialogType,AudioName,KOR,KOR_LineSpace,KOR_CharSpace,ENG,ENG_LineSpace,ENG_CharSpace,JP,JP_LineSpace,JP_CharSpace,ZH_CHT,ZH_CHT_LineSpace,ZH_CHT_CharSpace,ZH_CHS,ZH_CHS_LineSpace,ZH_CHS_CharSpace,row_index,record_offset
1168,1006,1006202,0,0,15,,오싹오싹 할로윈에는 오싹오싹한 분위기가 어울리겠지?!,0.0,0.0,"A spooky atmosphere fits perfectly with a spooky Halloween, right?!",0.0,0.0,ゾクゾクするハロウィンにはゾクゾクする雰囲気がぴったりでしょ？！,0.0,0.0,毛骨悚然的萬聖節當然要配毛骨悚然的氣氛，對吧？！,0.0,0.0,毛骨悚然的万圣节当然要配毛骨悚然的气氛，对吧？！,0.0,0.0,1167,438636
1169,1006,1006202,0,0,15,,할로윈에 걸맞은 무서운 음식은 어때?,0.0,0.0,How about some scary food fitting for Halloween?,0.0,0.0,ハロウィンにふさわしい怖い料理はどう？,0.0,0.0,來點配得上萬聖節的可怕料理怎麼樣？,0.0,0.0,来点配得上万圣节的可怕料理怎么样？,0.0,0.0,1168,439108
1170,1006,1006202,0,0,15,,어서 주문을 받으러 가볼까!,0.0,0.0,Shall I go take some orders now!,0.0,0.0,さあ、注文を取りに行こうか！,0.0,0.0,那我該去接單了！,0.0,0.0,那我该去接单了！,0.0,0.0,1169,439460
1171,1006,1006202,0,0,15,,서비스로 사탕을 주는 건 어떨까! 맛있겠지?,0.0,0.0,"How about giving candy as a service! Sounds delicious, right?",0.0,0.0,サービスでキャンディをあげるのはどう？おいしそうでしょ？,0.0,0.0,作為服務送糖果怎麼樣！很好吃吧？,0.0,0.0,作为服务送糖果怎么样！很好吃吧？,0.0,0.0,1170,439712
1172,1006,1006202,14,0,19,Akane/Voice_Akane_Effect_1,"고마워, 맛쨩! 나도 사탕 하나 줄까?",0.0,0.0,"Thanks, MaChan! Should I give you a candy too?",0.0,0.0,ありがとう、マちゃん！私もキャンディを一つあげようか？,0.0,0.0,謝謝你，瑪醬！要不要我也給你一顆糖？,0.0,0.0,谢谢你，玛酱！要不要我也给你一颗糖？,0.0,0.0,1171,440104
1173,1006,1006202,14,0,8,Akane/Voice_Akane_Effect_1,이 복장 어때? 진짜 마녀가 된 기분이야! 입에서 불을 뿜는 마녀!,0.0,0.0,How’s this outfit? I feel like a real witch! A witch that breathes fire!,0.0,0.0,この衣装どう？本物の魔女になった気分！炎を吐く魔女よ！,0.0,0.0,這身裝扮怎麼樣？感覺自己像真的女巫！會噴火的女巫！,0.0,0.0,这身装扮怎么样？感觉自己像真的女巫！会喷火的女巫！,0.0,0.0,1172,440512
1174,1006,1006202,14,8,8,Akane/Voice_Akane_Effect_4_2,너…귀엽네? 내 권속이 되지 않을래-? 으캬캬! 내 연기 어때?!,0.0,0.0,You… you’re cute? Want to become my servant—? Ukya-kya! How’s my acting?!,0.0,0.0,あなた……かわいいね？私の眷属にならない？ウキャキャ！私の演技どう？！,0.0,0.0,你……挺可愛的？要不要做我的眷屬——？嗚卡卡！我的演技怎麼樣？！,0.0,0.0,你……挺可爱的？要不要做我的眷属——？呜卡卡！我的演技怎么样？！,0.0,0.0,1173,441028
1175,1006,1006202,7,2,8,Akane/Voice_Akane_Effect_1,트릭 오어 트릿! 나에게 맛쨩의 특제 사탕을 줘!,0.0,0.0,Trick or Treat! Give me MaChan’s special candy!,0.0,0.0,トリック・オア・トリート！マちゃんの特製キャンディをちょうだい！,0.0,0.0,Trick or Treat! 給我瑪醬的特製糖果！,0.0,0.0,Trick or Treat! 给我玛酱的特制糖果！,0.0,0.0,1174,441608
1176,1006,1006202,14,0,8,Akane/Voice_Akane_Effect_4_2,할로윈 이벤트 메뉴로 빨리 먹지 않으면 타오르는 칵테일 같은 건 어떨까!,0.0,0.0,How about a Halloween event menu with a flaming cocktail you have to drink quickly!,0.0,0.0,ハロウィンイベントのメニューで、すぐに飲まないと燃え上がるカクテルなんてどう？,0.0,0.0,萬聖節限定菜單來個必須快喝的燃燒雞尾酒怎麼樣！,0.0,0.0,万圣节限定菜单来个必须快喝的燃烧鸡尾酒怎么样！,0.0,0.0,1175,442032
1177,1006,1006202,14,0,8,Akane/Voice_Akane_Effect_1,마녀의 키스에 당하면 빠져들 수밖에 없지-,0.0,0.0,"If you get hit by a witch’s kiss, you can’t help but fall for it—",0.0,0.0,魔女のキスを受けたら、もう虜になるしかないわね―,0.0,0.0,要是中了女巫的吻，就只能沉醉其中了——,0.0,0.0,要是中了女巫的吻，就只能沉醉其中了——,0.0,0.0,1176,442596
1178,1006,1006202,1,1,9,Akane/Voice_Akane_Hello_3,"어서 와, 맛쨩!\n오늘의 보상을 받아!",0.0,0.0,"Welcome, MaChan! Claim today's reward!",0.0,0.0,ようこそ、マっちゃん！今日の報酬を受け取って！,0.0,0.0,大師君快點過來！來領今天的獎勵吧！,0.0,0.0,大师君快点过来！来领今天的奖励吧！,0.0,0.0,1177,443036
1179,1006,1006202,1,1,18,Akane/Voice_Akane_Hello_4,오-왔구나!\n어서 같이 재밌는 거 하자!,0.0,0.0,"oh! you're here! Come on, let's do something fun!",0.0,0.0,おー、来たんだ。早く一緒に楽しいことしよう！,0.0,0.0,哦-你來了！快來一起玩吧！,0.0,0.0,哦-你来了！快来一起玩吧！,0.0,0.0,1178,443416
1180,1006,1006202,14,2,10,Akane/Voice_Akane_Hello_5,오-좋은 게 나왔잖아?\n내일도 꼭 와!,0.0,0.0,Oh—something good came out! Be sure to come again tomorrow!,0.0,0.0,おー、いいものが出たじゃない。明日も絶対来てね！,0.0,0.0,哦-有好東西耶？明天也一定要來喔！,0.0,0.0,哦-有好东西耶？明天也一定要来喔！,0.0,0.0,1179,443784
1181,1006,1006202,14,2,10,Akane/Voice_Akane_Hello_6,뭐야? 재밌는 거야?,0.0,0.0,What is it? Is it fun?,0.0,0.0,なにそれ？面白いの？,0.0,0.0,什麼啊？是好玩的嗎？,0.0,0.0,什么啊？是好玩的吗？,0.0,0.0,1180,444188
1182,1006,1006202,0,0,11,Akane/Voice_Akane_Dormitory_1,호오-? 나에 관해 관심이 좀 생겼나 봐?,0.0,0.0,Hooh? Are you starting to get interested in me?,0.0,0.0,ほおー？あたしにちょっと興味が出てきたみたいね。,0.0,0.0,哦哦-？對我有點興趣啦？,0.0,0.0,哦哦-？对我有点兴趣啦？,0.0,0.0,1181,444452
1183,1006,1006202,0,0,12,Akane/Voice_Akane_Dormitory_2,내 비밀을 알고 싶으면 조금 더 힘내봐!,0.0,0.0,"If you want to know my secret, try a little harder!",0.0,0.0,あたしの秘密を知りたいなら、もう少し頑張ってみなさい！,0.0,0.0,想知道我的祕密就繼續努力吧！,0.0,0.0,想知道我的秘密就继续努力吧！,0.0,0.0,1182,444816
1184,1006,1006202,0,0,13,Akane/Voice_Akane_Dormitory_3,"좋아-맛쨩이라면…내 비밀, 알려줄게!",0.0,0.0,Alright—if it's MaChan… I'll tell you my secret!,0.0,0.0,いいよー。マっちゃんになら…あたしの秘密、教えてあげる！,0.0,0.0,好-大師君的話……就告訴你我的祕密！,0.0,0.0,好-大师君的话……就告诉你我的秘密！,0.0,0.0,1183,445212
1185,1006,1006202,0,0,14,Akane/Voice_Akane_DormitoryOpen_1,"오오-! 내 방도 있구나? 자, 어서 열어 줘!",0.0,0.0,"Ohh-! I have a room too? Come on, open it up!",0.0,0.0,あー！あたしの部屋もあるの？さあ、早く開けて！,0.0,0.0,哦哦-！也有我的房間啊？好，快幫我打開！,0.0,0.0,哦哦-！也有我的房间啊？好，快帮我打开！,0.0,0.0,1184,445624
1186,1006,1006203,0,0,5,,맛쨩-잠깐 이리로 와봐!,0.0,0.0,"MaChan, come here for a moment!",0.0,0.0,まっちゃん、ちょっとこっちに来て！,0.0,0.0,瑪醬，過來一下！,0.0,0.0,玛酱，过来一下！,0.0,0.0,1185,446044
1187,1006,1006203,14,0,17,Akane/Voice_Akane_Effect_1,"뼛속까지 스며드는 추위도, 내가 있으면 문제없어!",0.0,0.0,Even the cold that seeps into your bones—no problem when I’m here!,0.0,0.0,骨の髄まで染みる寒さだって、私がいれば大丈夫！,0.0,0.0,就算是滲入骨髓的寒冷，只要有我在就沒問題！,0.0,0.0,就算是渗入骨髓的寒冷，只要有我在就没问题！,0.0,0.0,1186,446296
1188,1006,1006203,0,0,16,Akane/Voice_Akane_Complete_1,맛있게 먹어!,0.0,0.0,Enjoy your meal!,0.0,0.0,美味しく食べてね！,0.0,0.0,好好享用喔！,0.0,0.0,好好享用喔！,0.0,0.0,1187,446752
1189,1006,1006203,0,0,16,Akane/Voice_Akane_Complete_2,용이 해주는 음식은\n흔하지 않다고?,0.0,0.0,"It's not every day you get food made by a dragon, right?",0.0,0.0,竜が作る料理なんて珍しいよ？,0.0,0.0,龍做的料理不常見嗎？,0.0,0.0,龙做的料理不常见吗？,0.0,0.0,1188,446972
1190,1006,1006203,0,0,0,Akane/Voice_Akane_Effect_1,내 실력을 보여주지!,0.0,0.0,I’ll show you my skills!,0.0,0.0,あたしの実力を見せてあげる！,0.0,0.0,讓你看看我的實力！,0.0,0.0,让你看看我的实力！,0.0,0.0,1189,447300
1191,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_7,차가워?\n뜨겁게 달궈줄까?!,0.0,0.0,Cold? Want me to heat it up?!,0.0,0.0,寒い？熱くしてあげようか!?,0.0,0.0,冰的？要幫你加熱嗎？！,0.0,0.0,冰的？要帮你加热吗？ ！,0.0,0.0,1190,447572
1192,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_1,뜨거우면서 차가운 게 필요하구나!\n조금만 기다려!,0.0,0.0,So you need something both hot and cold! Just wait a moment!,0.0,0.0,熱くて冷たいものが必要なんだね！少しだけ待って！,0.0,0.0,你要熱熱又冰冰的啊！稍等一下！,0.0,0.0,你要热热又冰冰的啊！稍等一下！,0.0,0.0,1191,447868
1193,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_2,주문받을게-\n뭐 먹고 싶어?,0.0,0.0,I'll take your order—what do you want to eat?,0.0,0.0,注文を取るよー。何が食べたい？,0.0,0.0,幫你點餐喔-要吃什麼？,0.0,0.0,帮你点餐喔-要吃什么？,0.0,0.0,1192,448280
1194,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_3,입안이 불타버릴\n정도로 뜨거운 음식을 줄까?!,0.0,0.0,Want me to give you something so hot it burns your mouth?!,0.0,0.0,口の中が燃えるほど、熱い料理をあげようか!?,0.0,0.0,要嚐嚐會讓嘴巴燙到爆炸的料理嗎？,0.0,0.0,要尝尝会让嘴巴烫到爆炸的料理吗？,0.0,0.0,1193,448592
1195,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_4,재밌는 일 없으려나?,0.0,0.0,Isn't there anything fun to do?,0.0,0.0,面白いこと、ないかな？,0.0,0.0,有什麼好玩的事嗎？,0.0,0.0,有什么好玩的事吗？,0.0,0.0,1194,448992
1196,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_5,좋아-금방\n준비해줄게!,0.0,0.0,Alright—I'll get it ready right away!,0.0,0.0,いいよー。すぐに準備してあげる！,0.0,0.0,好-馬上幫你準備！,0.0,0.0,好-马上帮你准备！,0.0,0.0,1195,449260
1197,1006,1006203,0,0,6,Akane/Voice_AkaneBasic_In_6,내 뿔은 가짜가\n아니야.,0.0,0.0,My horns aren't fake.,0.0,0.0,私の角は偽物じゃないよ。,0.0,0.0,我的角可不是假的！,0.0,0.0,我的角可不是假的！,0.0,0.0,1196,449552
1198,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_7,차가워?\n뜨겁게 달궈줄까?!,0.0,0.0,Cold? Want me to heat it up?!,0.0,0.0,寒い？熱くしてあげようか!?,0.0,0.0,冰的？要幫你加熱嗎？！,0.0,0.0,冰的？要帮你加热吗？ ！,0.0,0.0,1197,449816
1199,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_1,뜨거우면서 차가운 게 필요하구나!\n조금만 기다려!,0.0,0.0,So you need something both hot and cold! Just wait a moment!,0.0,0.0,熱くて冷たいものが必要なんだね！少しだけ待って！,0.0,0.0,你要熱熱又冰冰的啊！稍等一下！,0.0,0.0,你要热热又冰冰的啊！稍等一下！,0.0,0.0,1198,450112
1200,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_2,주문받을게-\n뭐 먹고 싶어?,0.0,0.0,I'll take your order—what do you want to eat?,0.0,0.0,注文を取るよー。何が食べたい？,0.0,0.0,幫你點餐喔-要吃什麼？,0.0,0.0,帮你点餐喔-要吃什么？,0.0,0.0,1199,450524
1201,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_3,입안이 불타버릴\n정도로 뜨거운 음식을 줄까?!,0.0,0.0,Want me to give you something so hot it burns your mouth?!,0.0,0.0,口の中が燃えるほど、熱い料理をあげようか!?,0.0,0.0,要嚐嚐會讓嘴巴燙到爆炸的料理嗎？,0.0,0.0,要尝尝会让嘴巴烫到爆炸的料理吗？,0.0,0.0,1200,450836
1202,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_4,재밌는 일 없으려나?,0.0,0.0,Isn't there anything fun to do?,0.0,0.0,面白いこと、ないかな？,0.0,0.0,有什麼好玩的事嗎？,0.0,0.0,有什么好玩的事吗？,0.0,0.0,1201,451236
1203,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_5,좋아-금방\n준비해줄게!,0.0,0.0,Alright—I'll get it ready right away!,0.0,0.0,いいよー。すぐに準備してあげる！,0.0,0.0,好-馬上幫你準備！,0.0,0.0,好-马上帮你准备！,0.0,0.0,1202,451504
1204,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_In_6,내 뿔은 가짜가\n아니야.,0.0,0.0,My horns aren't fake.,0.0,0.0,私の角は偽物じゃないよ。,0.0,0.0,我的角可不是假的！,0.0,0.0,我的角可不是假的！,0.0,0.0,1203,451796
1205,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_1,메이드 카페인데\n공연은 안 하나?,0.0,0.0,"It's a maid cafe, isn't there a performance?",0.0,0.0,メイド喫茶なのに、公演はしないの？,0.0,0.0,女僕咖啡廳沒有演出？,0.0,0.0,女仆咖啡厅没有演出？,0.0,0.0,1204,452060
1206,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_2,으캬캬-!\n이런 건 금방 하지!,0.0,0.0,Ukyakya-! This is easy!,0.0,0.0,うきゃきゃー！こんなの、すぐだよ！,0.0,0.0,哇哈哈！這種很簡單啊！,0.0,0.0,哇哈哈！这种很简单啊！,0.0,0.0,1205,452384
1207,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_3,난 식은 죽보단\n뜨거운 죽이 먹기\n편하던데-,0.0,0.0,I find hot porridge easier to eat than cold porridge.,0.0,0.0,あたしは、熱いお粥の方が食べやすいけどー。,0.0,0.0,我覺得吃冷粥比吃熱粥方便。,0.0,0.0,我觉得吃冷粥比吃热粥方便。,0.0,0.0,1206,452688
1208,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_4,위대한 용족도\n해내지 못하는 게\n있지.,0.0,0.0,Even the mighty dragon race has things they can't do.,0.0,0.0,偉大な竜族にもできないことはあるんだよ。,0.0,0.0,偉大的龍族也有做不到的事啊。,0.0,0.0,伟大的龙族也有做不到的事啊。,0.0,0.0,1207,453064
1209,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_5,으랴랴-!\n청소는 다했어!,0.0,0.0,Uryarya-! Cleaning is done!,0.0,0.0,うりゃりゃー！掃除は全部終わった！,0.0,0.0,哇哈哈！打掃好了！,0.0,0.0,哇哈哈！打扫好了！,0.0,0.0,1208,453440
1210,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_6,이번엔 뭘 할까?\n요리? 빨래?!\n말만 해-!,0.0,0.0,What should we do next? Cooking? Laundry?! Just say it!,0.0,0.0,次は何をしよう？料理？洗濯？言ってみてー！,0.0,0.0,這次要做什麼？做飯？洗衣服？！儘管說！,0.0,0.0,这次要做什么？做饭？洗衣服？ ！尽管说！,0.0,0.0,1209,453728
1211,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_7,나에게 더 재밌는\n경험을 선사해줘!,0.0,0.0,Give me a more fun experience!,0.0,0.0,あたしにもっと面白い経験をさせてよ！,0.0,0.0,給我更多有趣的體驗吧！,0.0,0.0,给我更多有趣的体验吧！,0.0,0.0,1210,454140
1212,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_8,나랑 같이 노래나\n부를래?,0.0,0.0,Want to sing with me?,0.0,0.0,一緒に歌わない？,0.0,0.0,要不要和我一起唱歌？,0.0,0.0,要不要和我一起唱歌？,0.0,0.0,1211,454464
1213,1006,1006203,0,0,7,Akane/Voice_AkaneBasic_Out_9,재밌는 거? 어디?!,0.0,0.0,Something fun? Where?!,0.0,0.0,楽しいこと？どこ!?,0.0,0.0,有好玩的？在哪裡？！,0.0,0.0,有好玩的？在哪里？ ！,0.0,0.0,1212,454728
1214,1006,1006203,0,0,15,,크리스마스에도 맛있는 음식을 제공할게!,0.0,0.0,I’ll serve delicious food even on Christmas!,0.0,0.0,クリスマスでも美味しい料理を提供するよ！,0.0,0.0,聖誕節也要端上美味的料理給你！,0.0,0.0,圣诞节也要端上美味的料理给你！,0.0,0.0,1213,454984
1215,1006,1006203,0,0,15,,어떤 걸 주문할래? 추운 날엔 역시 펄펄 끓는 용암이 최고지-!,0.0,0.0,"What will you order? On cold days, nothing beats boiling-hot lava!",0.0,0.0,何を注文する？寒い日はやっぱりグツグツ煮えたぎる溶岩が最高だよー！,0.0,0.0,想點什麼？寒冷的日子果然還是滾燙的熔岩最棒吧——！,0.0,0.0,想点什么？寒冷的日子果然还是滚烫的熔岩最棒吧——！,0.0,0.0,1214,455332
1216,1006,1006203,0,0,15,,몸과 마음까지 따뜻한 음식을 먹는 건 어때?,0.0,0.0,How about something that warms both your body and heart?,0.0,0.0,体も心も温まる料理はどう？,0.0,0.0,要不要來點能溫暖身心的料理呢？,0.0,0.0,要不要来点能温暖身心的料理呢？,0.0,0.0,1215,455824
1217,1006,1006203,0,0,15,,눈이 엄청 내렸으면 좋겠다! 눈이랑 관련된 메뉴도 만들까?,0.0,0.0,I hope it snows a lot! Should I make a snow-themed menu too?,0.0,0.0,雪がいっぱい降るといいな！雪にちなんだメニューも作ろっか？,0.0,0.0,希望下很多雪！要不要也做個和雪有關的菜單？,0.0,0.0,希望下很多雪！要不要也做个和雪有关的菜单？,0.0,0.0,1216,456164
1218,1006,1006203,0,0,15,,추우면 말해! 내 불꽃으로 몸을 녹여줄게!,0.0,0.0,"If you get cold, tell me! I’ll warm you up with my flames!",0.0,0.0,寒かったら言って！私の炎で体を温めてあげる！,0.0,0.0,冷的話就告訴我！我用火焰幫你暖暖身！,0.0,0.0,冷的话就告诉我！我用火焰帮你暖暖身！,0.0,0.0,1217,456608
1219,1006,1006203,14,0,19,Akane/Voice_Akane_Effect_1,"고마워, 맛쨩! 이 보따리에 있는 것도 줄까?!",0.0,0.0,"Thanks, MaChan! Want me to give you something from this sack too?!",0.0,0.0,ありがと、マちゃん！この袋の中のものもあげよっか？！,0.0,0.0,謝啦，瑪醬！要不要我把這袋子裡的東西也送給妳？！,0.0,0.0,谢啦，玛酱！要不要我把这袋子里的东西也送给妳？ ！,0.0,0.0,1218,456992
1220,1006,1006203,14,0,8,Akane/Voice_Akane_Effect_1,이 보따리 안에 뭐가 있냐고? 알려고 하면 다칠 텐데……?,0.0,0.0,What’s inside the sack? You might get hurt if you try to find out…?,0.0,0.0,この袋の中身？知ろうとするとケガするかもよ……？,0.0,0.0,問這袋子裡有什麼？想知道的話可要有受傷的覺悟喔……？,0.0,0.0,问这袋子里有什么？想知道的话可要有受伤的觉悟喔……？,0.0,0.0,1219,457464
1221,1006,1006203,14,0,8,Akane/Voice_Akane_Effect_1,보따리가 움직이는 건 기분 탓이야-,0.0,0.0,"If the sack’s moving, it’s just your imagination—",0.0,0.0,袋が動いてるのは気のせいだよー。,0.0,0.0,袋子會動只是妳的錯覺啦——,0.0,0.0,袋子会动只是妳的错觉啦——,0.0,0.0,1220,457960
1222,1006,1006203,1,1,8,Akane/Voice_Akane_Effect_4_2,맛쨩! 크리스마스에 시간 돼? 나랑 놀래?,0.0,0.0,MaChan! Are you free on Christmas? Wanna hang out with me?,0.0,0.0,マちゃん！クリスマス空いてる？一緒に遊ばない？,0.0,0.0,瑪醬！聖誕節有空嗎？要不要一起玩？,0.0,0.0,玛酱！圣诞节有空吗？要不要一起玩？,0.0,0.0,1221,458308
1223,1006,1006203,1,2,8,Akane/Voice_Akane_Effect_1,추울 때는 손을 잡아주거나 안아주는 거라고 배웠어!,0.0,0.0,"I learned that when it’s cold, you should hold hands or give a hug!",0.0,0.0,寒い時は、手をつないだり抱きしめたりするんだって習ったよ！,0.0,0.0,我學到天冷的時候，要牽牽手或抱一抱喔！,0.0,0.0,我学到天冷的时候，要牵牵手或抱一抱喔！,0.0,0.0,1222,458716
1224,1006,1006203,1,2,8,Akane/Voice_Akane_Effect_1,맛쨩은 어떤 선물을 받고 싶어?,0.0,0.0,"MaChan, what kind of present do you want?",0.0,0.0,マちゃんはどんなプレゼントが欲しい？,0.0,0.0,瑪醬想要什麼樣的禮物呢？,0.0,0.0,玛酱想要什么样的礼物呢？,0.0,0.0,1223,459184
1225,1006,1006203,1,1,9,Akane/Voice_Akane_Hello_3,"어서 와, 맛쨩!\n오늘의 보상을 받아!",0.0,0.0,"Welcome, MaChan! Claim today's reward!",0.0,0.0,ようこそ、マっちゃん！今日の報酬を受け取って！,0.0,0.0,大師君快點過來！來領今天的獎勵吧！,0.0,0.0,大师君快点过来！来领今天的奖励吧！,0.0,0.0,1224,459516
1226,1006,1006203,1,1,18,Akane/Voice_Akane_Hello_4,오-왔구나!\n어서 같이 재밌는 거 하자!,0.0,0.0,"oh! you're here! Come on, let's do something fun!",0.0,0.0,おー、来たんだ。早く一緒に楽しいことしよう！,0.0,0.0,哦-你來了！快來一起玩吧！,0.0,0.0,哦-你来了！快来一起玩吧！,0.0,0.0,1225,459896
1227,1006,1006203,14,2,10,Akane/Voice_Akane_Hello_5,오-좋은 게 나왔잖아?\n내일도 꼭 와!,0.0,0.0,Oh—something good came out! Be sure to come again tomorrow!,0.0,0.0,おー、いいものが出たじゃない。明日も絶対来てね！,0.0,0.0,哦-有好東西耶？明天也一定要來喔！,0.0,0.0,哦-有好东西耶？明天也一定要来喔！,0.0,0.0,1226,460264
1228,1006,1006203,14,2,10,Akane/Voice_Akane_Hello_6,뭐야? 재밌는 거야?,0.0,0.0,What is it? Is it fun?,0.0,0.0,なにそれ？面白いの？,0.0,0.0,什麼啊？是好玩的嗎？,0.0,0.0,什么啊？是好玩的吗？,0.0,0.0,1227,460668
1229,1006,1006203,0,0,11,Akane/Voice_Akane_Dormitory_1,호오-? 나에 관해 관심이 좀 생겼나 봐?,0.0,0.0,Hooh? Are you starting to get interested in me?,0.0,0.0,ほおー？あたしにちょっと興味が出てきたみたいね。,0.0,0.0,哦哦-？對我有點興趣啦？,0.0,0.0,哦哦-？对我有点兴趣啦？,0.0,0.0,1228,460932
1230,1006,1006203,0,0,12,Akane/Voice_Akane_Dormitory_2,내 비밀을 알고 싶으면 조금 더 힘내봐!,0.0,0.0,"If you want to know my secret, try a little harder!",0.0,0.0,あたしの秘密を知りたいなら、もう少し頑張ってみなさい！,0.0,0.0,想知道我的祕密就繼續努力吧！,0.0,0.0,想知道我的秘密就继续努力吧！,0.0,0.0,1229,461296
1231,1006,1006203,0,0,13,Akane/Voice_Akane_Dormitory_3,"좋아-맛쨩이라면…내 비밀, 알려줄게!",0.0,0.0,Alright—if it's MaChan… I'll tell you my secret!,0.0,0.0,いいよー。マっちゃんになら…あたしの秘密、教えてあげる！,0.0,0.0,好-大師君的話……就告訴你我的祕密！,0.0,0.0,好-大师君的话……就告诉你我的秘密！,0.0,0.0,1230,461692
1232,1006,1006203,0,0,14,Akane/Voice_Akane_DormitoryOpen_1,"오오-! 내 방도 있구나? 자, 어서 열어 줘!",0.0,0.0,"Ohh-! I have a room too? Come on, open it up!",0.0,0.0,あー！あたしの部屋もあるの？さあ、早く開けて！,0.0,0.0,哦哦-！也有我的房間啊？好，快幫我打開！,0.0,0.0,哦哦-！也有我的房间啊？好，快帮我打开！,0.0,0.0,1231,462104
1233,1007,0,0,0,5,,"마스터…잠시, 시간 될까요……?",0.0,0.0,Master… do you have a moment…?,0.0,0.0,マスター……少し、お時間ありますか……？,0.0,0.0,大師……可以稍微，借我一點時間嗎……？,0.0,0.0,大师……可以稍微，借我一点时间吗……？,0.0,0.0,1232,462524
1234,1007,0,0,0,17,,"안녕하세요…저는 이누즈카 쿠로네라고 해요…앞으로 잘 부탁드릴게요……. 흣, 나…잘 말한 걸까……?",0.0,0.0,"H-Hello… I’m Inuzuka Kurone… I’ll do my best from now on… H-heh, d-did I say it right…?",0.0,0.0,こ、こんにちは……犬塚クロネと申します……これから、よろしくお願いします……。ひゅっ、わ、私……ちゃんと言えたかな……？,0.0,0.0,您、您好……我叫犬塚久音……今後請多多指教……。呼、我、我說得還可以吧……？,0.0,0.0,您、您好……我叫犬冢久音……今后请多多指教……。呼、我、我说得还可以吧……？,0.0,0.0,1233,462872
1235,1007,0,0,0,16,,"조심히 다녀오세요, 주인님…….",0.0,0.0,"Please be careful on your way, Master……",0.0,0.0,お気をつけて、マスター……。,0.0,0.0,路上請小心，大師……。,0.0,0.0,路上请小心，大师……。,0.0,0.0,1234,463612
1236,1007,0,0,0,16,,주문하신 음식 나왔습니다…….,0.0,0.0,Your order is ready……,0.0,0.0,ご注文のお料理ができました……。,0.0,0.0,您點的料理好了……。,0.0,0.0,您点的料理好了……。,0.0,0.0,1235,463904
1237,1007,0,0,0,0,,"마, 맛있게 드세…읏! 혀 깨물었다아…….",0.0,0.0,E-enjoy your me— ouch! I bit my tongue…!,0.0,0.0,お、おいしく召し上がっ……いったぁ！舌噛んじゃった……。,0.0,0.0,請、請慢用——啊！咬到舌頭了……！,0.0,0.0,请、请慢用——啊！咬到舌头了……！,0.0,0.0,1236,464176
1238,1007,0,17,0,6,,입 맛에 맞으세요……?,0.0,0.0,Does it suit your taste……?,0.0,0.0,お口に合いますか……？,0.0,0.0,合您的口味嗎……？,0.0,0.0,合您的口味吗……？,0.0,0.0,1237,464552
1239,1007,0,17,0,6,,물 좀 드릴까요……?,0.0,0.0,Would you like some water……?,0.0,0.0,お水、お持ちしましょうか……？,0.0,0.0,要我給您倒點水嗎……？,0.0,0.0,要我给您倒点水吗……？,0.0,0.0,1238,464796
1240,1007,0,17,0,6,,앗……! 마스터…언제 그곳에 계셨나요……?,0.0,0.0,Ah…! Master… w-when did you get here……?,0.0,0.0,あっ……！マスター……い、いつからそこに……？,0.0,0.0,啊……！大師……您、您什麼時候在那裡的……？,0.0,0.0,啊……！大师……您、您什么时候在那里的……？,0.0,0.0,1239,465064
1241,1007,0,17,0,6,,시도때도없이 변신하면 안 되는데…제어할 수 있을까요?,0.0,0.0,I shouldn’t transform so randomly… C-can I really control it…?,0.0,0.0,むやみに変身しちゃダメなのに……私、ちゃんと制御できるかな……？,0.0,0.0,我不應該隨便變身的……真、真的能控制得住嗎……？,0.0,0.0,我不应该随便变身的……真、真的能控制得住吗……？,0.0,0.0,1240,465468
1242,1007,0,17,0,6,,저도 정식 메이드가 될 수 있을까요?,0.0,0.0,Do you think… I can become a real maid someday?,0.0,0.0,私も……正式なメイドになれるでしょうか……？,0.0,0.0,我……也能成為正式的女僕嗎……？,0.0,0.0,我……也能成为正式的女仆吗……？,0.0,0.0,1241,465940
